order_id,order_date,customer_id,region,channel,product_category,unit_price,quantity,discount_pct,returned,gross_revenue,net_revenue,order_month
ORD-A4PW3YGSDV,2025-02-23,CUST-WRW42IPK,Enugu,Online,Electronics,54451.48,3,0.396,0,163354.44,98666.08,2025-02
ORD-GJJ6DLRQ36,2025-02-23,CUST-X5TH6MOD,Abuja,Online,Home,22102.48,4,0.034,0,88409.92,85403.98,2025-02
ORD-0UXX8MM9DE,2025-02-23,CUST-JTP5ASF5,Lagos,Store,Groceries,6115.8,1,0.231,0,6115.8,4703.05,2025-02
ORD-U94IGBXVAL,2025-02-23,CUST-HD2QKA7R,Oyo,Online,Groceries,2943.25,2,0.134,0,5886.5,5097.71,2025-02
ORD-JXXAQ6RU8Z,2025-02-23,CUST-SLO16SIP,Kano,Online,Repairs,19912.35,3,0.187,0,59737.05,48566.22,2025-02
ORD-YQZA9G1Q4G,2025-02-23,CUST-MWOL85MD,Lagos,Partner,Home,20295.86,2,0.062,0,40591.72,38075.03,2025-02
ORD-B61YZ6I7UR,2025-02-23,CUST-3RQMRN1O,Oyo,Online,Groceries,2081.29,1,0.328,0,2081.29,1398.63,2025-02
ORD-XK2IGA8MN9,2025-02-23,CUST-7XJHVN5C,Lagos,Online,Fashion,13982.47,2,0.17,0,27964.94,23210.9,2025-02
ORD-YRXJ7K1JRP,2025-02-23,CUST-GZWBFHY6,Lagos,Online,Home,18234.38,5,0.236,0,91171.9,69655.33,2025-02
ORD-R6DW67A55K,2025-02-23,CUST-JMLMDH3W,Rivers,Store,Fashion,17285.88,4,0.096,0,69143.52,62505.74,2025-02
ORD-SYLWIGD94X,2025-02-23,CUST-WNTUMT6I,Oyo,Store,Home,19555.43,3,0.44,0,58666.29,32853.12,2025-02
ORD-OQC9957GLH,2025-02-23,CUST-ZWZQSUUX,Rivers,Online,Electronics,51130.17,2,0.128,0,102260.34,89171.02,2025-02
ORD-4AWBYNXAR3,2025-02-23,CUST-8O8MURPF,Rivers,Online,Accessories,7684.1,5,0.167,0,38420.5,32004.28,2025-02
ORD-LO523FDK60,2025-02-23,CUST-DU1PW0D9,Lagos,Partner,Accessories,8965.58,5,0.125,0,44827.9,39224.41,2025-02
ORD-94JY83Y3MO,2025-02-23,CUST-56LXXSEZ,Abuja,Online,Groceries,7393.85,2,0.07,0,14787.7,13752.56,2025-02
ORD-3YGVT906SG,2025-02-23,CUST-VJWXW4QE,Lagos,Online,Home,15320.47,2,0.186,0,30640.94,24941.73,2025-02
ORD-X3NE8F1G5Q,2025-02-23,CUST-NKJ1D2C0,Lagos,Online,Home,19087.04,1,0.551,0,19087.04,8570.08,2025-02
ORD-VSYQ5I4GBV,2025-02-23,CUST-UVWDFNM9,Lagos,Store,Electronics,141113.11,2,0.13,0,282226.22,245536.81,2025-02
ORD-EHZL9LNS8K,2025-02-23,CUST-BG5OBARU,Enugu,Online,Electronics,68701.0,4,0.142,0,274804.0,235781.83,2025-02
ORD-YAJWA8Q0Y5,2025-02-23,CUST-INVSI5P6,Lagos,Partner,Accessories,7448.72,4,0.318,0,29794.88,20320.11,2025-02
ORD-ZSVSMOPP14,2025-02-23,CUST-3RYDR6LM,Lagos,Store,Home,23806.23,4,0.197,0,95224.92,76465.61,2025-02
ORD-U1KS6IPZ26,2025-02-23,CUST-SLPND9XQ,Abuja,Online,Home,18716.08,5,0.176,0,93580.4,77110.25,2025-02
ORD-TR6RPBDHKT,2025-02-23,CUST-Y6PMAEND,Kano,Partner,Accessories,7861.31,2,0.219,0,15722.62,12279.37,2025-02
ORD-FTHZYB9ACU,2025-02-23,CUST-5W9PESD1,Abuja,Online,Electronics,63452.22,1,0.094,0,63452.22,57487.71,2025-02
ORD-2VPESAUGPP,2025-02-23,CUST-75TPW3P9,Enugu,Online,Fashion,12034.75,8,0.15,0,96278.0,81836.3,2025-02
ORD-MBE52QA8UU,2025-02-23,CUST-X4XKYBNM,Rivers,Online,Home,12008.39,4,0.335,0,48033.56,31942.32,2025-02
ORD-UPLLYL2T0O,2025-02-23,CUST-TM4BWHC7,Lagos,Store,Groceries,5731.69,5,0.107,0,28658.45,25592.0,2025-02
ORD-8ZZJCZ9WIM,2025-02-23,CUST-ZJO4YWZJ,Oyo,Partner,Electronics,54028.82,1,0.475,0,54028.82,28365.13,2025-02
ORD-1INVWS72JO,2025-02-23,CUST-T3NP7JVV,Lagos,Online,Fashion,17027.55,2,0.036,0,34055.1,32829.12,2025-02
ORD-38TLVTPCG0,2025-02-23,CUST-YP747M53,Lagos,Online,Accessories,12744.78,6,0.158,0,76468.68,64386.63,2025-02
ORD-GFGF24XQ8H,2025-02-23,CUST-YF54NTYL,Lagos,Store,Repairs,13263.06,4,0.31,0,53052.24,36606.05,2025-02
ORD-SJ52T7XPU5,2025-02-23,CUST-P66EN8H7,Lagos,Store,Home,21106.29,3,0.033,0,63318.87,61229.35,2025-02
ORD-GGOH4YJ1HT,2025-02-23,CUST-DUFJAK50,Kano,Store,Fashion,11470.35,3,0.076,0,34411.05,31795.81,2025-02
ORD-A505F2AFHI,2025-02-23,CUST-VTEAR78J,Rivers,Store,Groceries,5153.56,8,0.27,0,41228.48,30096.79,2025-02
ORD-3CZLVCYN1S,2025-02-23,CUST-XD3GVHR6,Kano,Store,Home,20505.27,2,0.068,1,41010.54,38221.82,2025-02
ORD-AML0FGCJ4G,2025-02-23,CUST-DWQAGDLC,Enugu,Online,Groceries,5683.09,3,0.146,0,17049.27,14560.08,2025-02
ORD-PFEVO6FONB,2025-02-23,CUST-IVYV0EZR,Lagos,Store,Home,13531.32,1,0.118,0,13531.32,11934.62,2025-02
ORD-NL39YU64WV,2025-02-23,CUST-AVIPTAR6,Abuja,Store,Home,26600.61,4,0.101,0,106402.44,95655.79,2025-02
ORD-BJWED6ODCP,2025-02-23,CUST-1TLCA0FT,Lagos,Partner,Electronics,123132.51,2,0.138,0,246265.02,212280.45,2025-02
ORD-0X84JFYV4I,2025-02-23,CUST-XV4S7719,Abuja,Online,Groceries,4696.63,3,0.161,0,14089.89,11821.42,2025-02
ORD-77WX7ALP57,2025-02-23,CUST-0Z1UQEKT,Oyo,Online,Fashion,16877.85,2,0.067,0,33755.7,31494.07,2025-02
ORD-AI3IXOGZCS,2025-02-23,CUST-YBY0LADB,Lagos,Online,Groceries,5507.58,2,0.118,0,11015.16,9715.37,2025-02
ORD-T4O34BGNAD,2025-02-23,CUST-LGCYBLI4,Lagos,Online,Accessories,17500.84,3,0.105,0,52502.52,46989.76,2025-02
ORD-R1I49HWSXY,2025-02-23,CUST-YYMHSQB3,Oyo,Store,Fashion,9343.4,3,0.034,0,28030.2,27077.17,2025-02
ORD-PW3NXAA5WK,2025-02-23,CUST-V8CFVMAD,Lagos,Partner,Electronics,75297.57,2,0.312,0,150595.14,103609.46,2025-02
ORD-MM1K942YH1,2025-02-23,CUST-UL34GP4B,Lagos,Online,Fashion,10318.41,3,0.299,0,30955.23,21699.62,2025-02
ORD-6C68WCY0YM,2025-02-23,CUST-GJ82BBVT,Rivers,Partner,Electronics,119617.89,4,0.569,0,478471.56,206221.24,2025-02
ORD-2PLSLLIY6O,2025-02-23,CUST-HPFAROEI,Rivers,Online,Electronics,107592.67,4,0.118,0,430370.68,379586.94,2025-02
ORD-EBXKLA62EN,2025-02-23,CUST-GXER42WL,Lagos,Store,Accessories,14360.29,6,0.147,0,86161.74,73495.96,2025-02
ORD-QAN6L5XO0D,2025-02-23,CUST-5NVSOCJ1,Oyo,Partner,Fashion,9495.5,3,0.304,0,28486.5,19826.6,2025-02
ORD-I4A37N41N9,2025-02-23,CUST-Z73CW4C8,Enugu,Store,Groceries,3706.94,2,0.198,0,7413.88,5945.93,2025-02
ORD-EM94OL70QL,2025-02-23,CUST-5UVVXSAM,Oyo,Store,Fashion,12966.04,3,0.146,0,38898.12,33218.99,2025-02
ORD-ZG375AG1Z0,2025-02-23,CUST-4C2RWOWS,Enugu,Store,Electronics,65809.4,2,0.113,0,131618.8,116745.88,2025-02
ORD-UW18XTRS2L,2025-02-23,CUST-I2ZEQTZV,Lagos,Online,Groceries,4125.54,6,0.182,0,24753.24,20248.15,2025-02
ORD-KSSIEWF4V9,2025-02-23,CUST-JBRFIDJJ,Enugu,Online,Electronics,122569.63,4,0.125,0,490278.52,428993.7,2025-02
ORD-MNCVF96LQR,2025-02-23,CUST-QJD2JLTH,Abuja,Store,Fashion,8716.83,2,0.016,0,17433.66,17154.72,2025-02
ORD-EASEHSAP8A,2025-02-23,CUST-RI8ZB84U,Lagos,Online,Fashion,26372.87,3,0.167,0,79118.61,65905.8,2025-02
ORD-VQTWDY7JE0,2025-02-23,CUST-P0O44UNT,Enugu,Partner,Accessories,7601.44,2,0.266,0,15202.88,11158.91,2025-02
ORD-CBEMD3N51B,2025-02-23,CUST-HBN38TKE,Lagos,Online,Home,20646.29,4,0.33,0,82585.16,55332.06,2025-02
ORD-01SIBX09R3,2025-02-23,CUST-NXLXKUIW,Oyo,Online,Accessories,6577.48,3,0.033,0,19732.44,19081.27,2025-02
ORD-IV7UZQCPAA,2025-02-23,CUST-UAXGIFZI,Kano,Online,Repairs,15543.96,4,0.202,0,62175.84,49616.32,2025-02
ORD-N3GR0NSUX8,2025-02-23,CUST-2FWBIV8G,Enugu,Online,Fashion,15067.39,2,0.163,0,30134.78,25222.81,2025-02
ORD-59PXW7Z5EV,2025-02-23,CUST-D3RD6HUW,Lagos,Online,Electronics,44114.42,2,0.213,0,88228.84,69436.1,2025-02
ORD-Z0XFLGDMJR,2025-02-24,CUST-VZH5PBLN,Oyo,Partner,Electronics,48259.9,5,0.148,0,241299.5,205587.17,2025-02
ORD-TO2WWGTAP2,2025-02-24,CUST-RLP818AK,Oyo,Online,Accessories,11197.44,6,0.095,0,67184.64,60802.1,2025-02
ORD-YVXK49VFUT,2025-02-24,CUST-WOREVVCJ,Enugu,Online,Groceries,5265.12,2,0.078,1,10530.24,9708.88,2025-02
ORD-RYS5W3KT4U,2025-02-24,CUST-DGQ8KJBX,Lagos,Online,Electronics,107081.94,3,0.1,1,321245.82,289121.24,2025-02
ORD-XWL9T7NX92,2025-02-24,CUST-ZGBB84PO,Abuja,Store,Repairs,15068.69,4,0.25,0,60274.76,45206.07,2025-02
ORD-8W5GY4I7QN,2025-02-24,CUST-KQWO6X2R,Lagos,Online,Electronics,102148.03,3,0.074,0,306444.09,283767.23,2025-02
ORD-2T6KBY3ZZO,2025-02-24,CUST-PDL29FF2,Enugu,Online,Groceries,7426.7,1,0.204,0,7426.7,5911.65,2025-02
ORD-WS9I7LZZE2,2025-02-24,CUST-58WM8XRV,Lagos,Online,Home,21741.66,3,0.137,0,65224.98,56289.16,2025-02
ORD-M52RQBZ8MH,2025-02-24,CUST-YCDQVIKV,Rivers,Store,Accessories,7965.36,2,0.151,0,15930.72,13525.18,2025-02
ORD-0QMENXY5CW,2025-02-24,CUST-OIXTA6WC,Lagos,Online,Groceries,3273.0,1,0.214,0,3273.0,2572.58,2025-02
ORD-QSAPZ9GFX5,2025-02-24,CUST-KFLQ0MB4,Oyo,Store,Home,24514.77,2,0.406,0,49029.54,29123.55,2025-02
ORD-9BXUW84A8Y,2025-02-24,CUST-BDEUGT4D,Kano,Online,Fashion,9304.89,2,0.094,0,18609.78,16860.46,2025-02
ORD-YFTDKRMNPN,2025-02-24,CUST-5Q53O8T8,Oyo,Online,Accessories,7513.84,2,0.059,0,15027.68,14141.05,2025-02
ORD-GBO053K8R6,2025-02-24,CUST-SV04S1WP,Enugu,Online,Groceries,5294.24,5,0.274,0,26471.2,19218.09,2025-02
ORD-3H7G1U030J,2025-02-24,CUST-09KIIO2S,Lagos,Store,Electronics,112180.99,3,0.399,0,336542.97,202262.32,2025-02
ORD-SWKYIBNHP7,2025-02-24,CUST-X1MWTVJ2,Lagos,Online,Electronics,46255.55,2,0.374,0,92511.1,57911.95,2025-02
ORD-IBZXH6E7RD,2025-02-24,CUST-W2O07CK1,Abuja,Online,Groceries,3481.82,2,0.053,0,6963.64,6594.57,2025-02
ORD-EH3VGB2VL3,2025-02-24,CUST-V4DD859Z,Lagos,Online,Home,19740.87,2,0.082,0,39481.74,36244.24,2025-02
ORD-M1SNNBZGGR,2025-02-24,CUST-9RMEE96T,Lagos,Online,Electronics,106875.59,5,0.115,0,534377.95,472924.49,2025-02
ORD-B4C2X30BZE,2025-02-24,CUST-T7NJ1RHI,Lagos,Online,Repairs,3639.39,2,0.117,1,7278.78,6427.16,2025-02
ORD-VB653W8F74,2025-02-24,CUST-QTQK8AB6,Lagos,Store,Repairs,11011.94,5,0.112,0,55059.7,48893.01,2025-02
ORD-7MX868K89N,2025-02-24,CUST-V8P2JQFS,Lagos,Store,Electronics,94094.38,3,0.002,0,282283.14,281718.57,2025-02
ORD-UJCQAON4RK,2025-02-24,CUST-MAF2W9W2,Lagos,Online,Groceries,4217.07,4,0.222,0,16868.28,13123.52,2025-02
ORD-6V2L3F8LGF,2025-02-24,CUST-KAWPZ0BA,Lagos,Online,Accessories,10257.98,2,0.056,0,20515.96,19367.07,2025-02
ORD-0O82IVIJ4L,2025-02-24,CUST-7CYZH9O1,Kano,Store,Electronics,129370.17,8,0.14,0,1034961.36,890066.77,2025-02
ORD-OBR5MQ0LA1,2025-02-24,CUST-638MY138,Enugu,Partner,Home,19126.14,5,0.179,0,95630.7,78512.8,2025-02
ORD-K2B2797PQ8,2025-02-24,CUST-MA6IG15L,Lagos,Partner,Groceries,5557.09,2,0.028,0,11114.18,10802.98,2025-02
ORD-N8BCTLJK1V,2025-02-24,CUST-OP8ZHEOR,Enugu,Online,Repairs,14072.73,5,0.11,0,70363.65,62623.65,2025-02
ORD-ZK1CAW1M9D,2025-02-24,CUST-88VQ9R5R,Lagos,Online,Groceries,4262.61,1,0.293,0,4262.61,3013.67,2025-02
ORD-9YIWJTIL1P,2025-02-24,CUST-XQWMOWLN,Enugu,Store,Electronics,132003.68,2,0.121,0,264007.36,232062.47,2025-02
ORD-P57JMAW4KO,2025-02-24,CUST-F33EU6K8,Lagos,Store,Accessories,6961.94,3,0.154,0,20885.82,17669.4,2025-02
ORD-0NOSUJN4I9,2025-02-24,CUST-ZCR0SL11,Kano,Online,Fashion,10519.61,4,0.2,0,42078.44,33662.75,2025-02
ORD-HAO5TXV76T,2025-02-24,CUST-HS6AFBBW,Lagos,Store,Groceries,1547.28,3,0.259,0,4641.84,3439.6,2025-02
ORD-6KKWO5MGWG,2025-02-24,CUST-6OO4790X,Abuja,Partner,Fashion,21707.22,2,0.169,0,43414.44,36077.4,2025-02
ORD-WJQZF0EXQQ,2025-02-24,CUST-U5FWGDO5,Lagos,Store,Home,22195.62,2,0.314,0,44391.24,30452.39,2025-02
ORD-ZPKJJXHARO,2025-02-24,CUST-0Z6537EK,Kano,Online,Electronics,52461.95,4,0.459,0,209847.8,113527.66,2025-02
ORD-Z2IW0HE68U,2025-02-24,CUST-6949ZZ6D,Lagos,Online,Home,20870.42,5,0.11,0,104352.1,92873.37,2025-02
ORD-UCP642OSZ2,2025-02-24,CUST-SRJZK6GK,Lagos,Online,Home,15630.48,3,0.209,0,46891.44,37091.13,2025-02
ORD-FM17ORSAUR,2025-02-24,CUST-Q95IAKYV,Lagos,Online,Repairs,16738.46,5,0.151,0,83692.3,71054.76,2025-02
ORD-HJHHOF7HP1,2025-02-24,CUST-GKTUVGH3,Kano,Store,Electronics,68192.0,4,0.203,0,272768.0,217396.1,2025-02
ORD-02W8UC93MX,2025-02-24,CUST-OOX9TFQR,Abuja,Online,Groceries,6980.49,3,0.369,0,20941.47,13214.07,2025-02
ORD-7FVXY11DY0,2025-02-24,CUST-F82GI9PJ,Kano,Online,Accessories,8589.27,2,0.155,0,17178.54,14515.87,2025-02
ORD-Z4N802D1D8,2025-02-24,CUST-D0JQYHCM,Lagos,Store,Fashion,12858.23,4,0.21,0,51432.92,40632.01,2025-02
ORD-GNR5U8NQZA,2025-02-24,CUST-GSD9IXXI,Lagos,Partner,Fashion,12210.15,4,0.124,0,48840.6,42784.37,2025-02
ORD-NRCHFJ2IPH,2025-02-24,CUST-V77FCUQJ,Lagos,Online,Electronics,42120.19,2,0.292,0,84240.38,59642.19,2025-02
ORD-X33GHAG4CQ,2025-02-24,CUST-1CLRUJ6U,Lagos,Online,Home,30908.04,5,0.103,0,154540.2,138622.56,2025-02
ORD-8D5GF44U1B,2025-02-24,CUST-CMFLI5WB,Kano,Online,Electronics,71345.29,4,0.217,0,285381.16,223453.45,2025-02
ORD-R33AOZ8OLF,2025-02-24,CUST-ERS44JG1,Enugu,Online,Accessories,15352.32,3,0.176,0,46056.96,37950.94,2025-02
ORD-C1YUAW9VYP,2025-02-24,CUST-B4VX8Z8A,Lagos,Store,Electronics,93817.2,4,0.343,0,375268.8,246551.6,2025-02
ORD-TXB1FE9TS3,2025-02-24,CUST-BDTT1ZV8,Kano,Store,Home,14175.87,4,0.056,0,56703.48,53528.09,2025-02
ORD-6LEZ3O03YU,2025-02-24,CUST-DMA4UGQ7,Kano,Online,Electronics,62152.73,6,0.077,0,372916.38,344201.82,2025-02
ORD-LUMS72TW72,2025-02-24,CUST-TH6TQ9D1,Enugu,Online,Home,27717.34,2,0.441,0,55434.68,30987.99,2025-02
ORD-IIN9JDNZVN,2025-02-24,CUST-SK08OLJX,Lagos,Store,Electronics,76661.93,4,0.034,0,306647.72,296221.7,2025-02
ORD-VYBXKDXOPJ,2025-02-24,CUST-GOFEOTGU,Enugu,Online,Accessories,9320.66,4,0.145,0,37282.64,31876.66,2025-02
ORD-NMWEIKFHM0,2025-02-24,CUST-7WKXNRY4,Oyo,Online,Accessories,8520.33,2,0.085,0,17040.66,15592.2,2025-02
ORD-U0SRJ6KFZT,2025-02-24,CUST-TM9DSSC7,Oyo,Online,Electronics,73154.28,6,0.165,0,438925.68,366502.94,2025-02
ORD-R815WKS5UF,2025-02-24,CUST-24DX5VHZ,Enugu,Partner,Accessories,12067.77,7,0.081,0,84474.39,77631.96,2025-02
ORD-HOPLA7AIPS,2025-02-24,CUST-D254UJCN,Rivers,Store,Accessories,6956.05,3,0.18,0,20868.15,17111.88,2025-02
ORD-ES6R58FAJN,2025-02-24,CUST-VAJ9MMHA,Lagos,Store,Electronics,89227.04,3,0.251,0,267681.12,200493.16,2025-02
ORD-Z5F8ADG2EU,2025-02-24,CUST-NCIE0H8R,Lagos,Online,Repairs,15723.02,4,0.099,0,62892.08,56665.76,2025-02
ORD-QRN7N3AZ7J,2025-02-24,CUST-NATEI7F2,Lagos,Online,Groceries,5623.17,2,0.51,0,11246.34,5510.71,2025-02
ORD-MAVXQVWHD5,2025-02-24,CUST-WB1FFLCE,Abuja,Store,Repairs,21937.62,2,0.115,0,43875.24,38829.59,2025-02
ORD-Z5XZJB22JL,2025-02-24,CUST-J8QY8X3X,Abuja,Online,Repairs,6067.53,7,0.27,0,42472.71,31005.08,2025-02
ORD-PMAHYU4ZIQ,2025-02-24,CUST-Q6S5CN46,Oyo,Store,Repairs,7256.73,3,0.069,0,21770.19,20268.05,2025-02
ORD-7H9UZKI445,2025-02-24,CUST-BDQ10GHN,Lagos,Store,Home,30634.61,2,0.076,0,61269.22,56612.76,2025-02
ORD-NNUFEBHA8G,2025-02-24,CUST-2JF98MRI,Kano,Online,Accessories,5487.03,4,0.241,0,21948.12,16658.62,2025-02
ORD-1V756T15F2,2025-02-24,CUST-RU6ML909,Lagos,Store,Fashion,15250.12,5,0.222,0,76250.6,59322.97,2025-02
ORD-Q1188JXWOF,2025-02-24,CUST-M7XCI3QZ,Lagos,Online,Groceries,4358.53,1,0.065,0,4358.53,4075.23,2025-02
ORD-4IASBL0O5G,2025-02-24,CUST-5U1LSI0A,Oyo,Online,Electronics,89650.81,2,0.118,0,179301.62,158144.03,2025-02
ORD-L5QUIIARIQ,2025-02-24,CUST-Y6H3FUH6,Enugu,Online,Repairs,11878.29,2,0.12,0,23756.58,20905.79,2025-02
ORD-ITZGG1ETW2,2025-02-24,CUST-B8H9D159,Enugu,Store,Electronics,126011.89,3,0.116,1,378035.67,334183.53,2025-02
ORD-LEE7CUGNHA,2025-02-24,CUST-DORR4YQW,Lagos,Online,Repairs,13770.76,3,0.362,1,41312.28,26357.23,2025-02
ORD-4E1285GK4T,2025-02-24,CUST-8AV7PL96,Kano,Partner,Groceries,3803.22,5,0.245,0,19016.1,14357.16,2025-02
ORD-DW388DFCT2,2025-02-24,CUST-YCNQXIN1,Rivers,Store,Electronics,73013.07,3,0.336,0,219039.21,145442.04,2025-02
ORD-LPGTUY8KW6,2025-02-24,CUST-Y8NPCOVE,Enugu,Partner,Accessories,12612.03,2,0.117,0,25224.06,22272.84,2025-02
ORD-ZH09BBB6KG,2025-02-24,CUST-PAF3GIZZ,Enugu,Online,Repairs,19515.13,4,0.082,0,78060.52,71659.56,2025-02
ORD-2OZ3V1M7TA,2025-02-24,CUST-0MX8SWF0,Lagos,Store,Home,16971.79,4,0.193,0,67887.16,54784.94,2025-02
ORD-IC96VZ8Y2I,2025-02-24,CUST-WN8O08F7,Abuja,Online,Repairs,7559.36,4,0.06,0,30237.44,28423.19,2025-02
ORD-ZI1ZR7L69W,2025-02-24,CUST-L93DW89C,Oyo,Online,Accessories,2250.0,3,0.174,0,6750.0,5575.5,2025-02
ORD-XCR4CR09JF,2025-02-24,CUST-KTBUTFOV,Rivers,Online,Groceries,6149.07,2,0.079,0,12298.14,11326.59,2025-02
ORD-1IXDIXP7MC,2025-02-24,CUST-5MUA8H0D,Enugu,Store,Accessories,12909.82,4,0.167,0,51639.28,43015.52,2025-02
ORD-43XHW2AUEM,2025-02-24,CUST-FNEM9HHE,Lagos,Store,Home,7342.35,2,0.105,0,14684.7,13142.81,2025-02
ORD-98RLTXYXAW,2025-02-24,CUST-M54A1ED3,Kano,Online,Home,10278.96,3,0.085,0,30836.88,28215.75,2025-02
ORD-65VD7DI6YS,2025-02-24,CUST-K3GDATP8,Rivers,Online,Accessories,4546.07,3,0.009,0,13638.21,13515.47,2025-02
ORD-RR4DENQAHE,2025-02-24,CUST-MXXVSD54,Rivers,Online,Home,4500.0,2,0.182,0,9000.0,7362.0,2025-02
ORD-MD5T3JHDGJ,2025-02-24,CUST-IYIG9SQJ,Enugu,Online,Repairs,19835.78,3,0.262,0,59507.34,43916.42,2025-02
ORD-KYPFNV1C5F,2025-02-24,CUST-FINKOWKX,Oyo,Store,Repairs,18402.72,6,0.092,0,110416.32,100258.02,2025-02
ORD-0TXX2XZSNC,2025-02-24,CUST-DP8LJITI,Rivers,Online,Home,14419.72,3,0.366,0,43259.16,27426.31,2025-02
ORD-VRBKMTZ0RT,2025-02-24,CUST-I4G5GUS1,Kano,Store,Electronics,81852.65,2,0.152,0,163705.3,138822.09,2025-02
ORD-SS38S1HXLM,2025-02-24,CUST-X4DS2X9W,Enugu,Online,Accessories,12189.52,6,0.293,0,73137.12,51707.94,2025-02
ORD-H83OV21GSM,2025-02-24,CUST-GTUF5JPI,Abuja,Online,Groceries,3146.56,2,0.23,0,6293.12,4845.7,2025-02
ORD-3MYRR7MAZX,2025-02-24,CUST-AGCXOF29,Rivers,Store,Repairs,3546.75,1,0.031,0,3546.75,3436.8,2025-02
ORD-WD85J5ZXUL,2025-02-24,CUST-8Y5ZP2V4,Rivers,Store,Groceries,5151.77,4,0.249,0,20607.08,15475.92,2025-02
ORD-C1YKFIGAB2,2025-02-24,CUST-A7WHQ655,Oyo,Store,Home,23327.39,6,0.157,0,139964.34,117989.94,2025-02
ORD-6S7PL6XWZ1,2025-02-24,CUST-16NRGOBE,Rivers,Online,Home,16378.9,3,0.019,0,49136.7,48203.1,2025-02
ORD-CEL0XOYJMZ,2025-02-25,CUST-9MQCBURZ,Oyo,Online,Fashion,11127.66,2,0.43,0,22255.32,12685.53,2025-02
ORD-UVF0294TJL,2025-02-25,CUST-F8H0QXG3,Lagos,Store,Accessories,9139.72,2,0.6,0,18279.44,7311.78,2025-02
ORD-9IF2JPSFFD,2025-02-25,CUST-X0QEPCW5,Lagos,Store,Electronics,95000.25,5,0.421,0,475001.25,275025.72,2025-02
ORD-VPO98WGD49,2025-02-25,CUST-O070N6BL,Lagos,Online,Fashion,5179.36,5,0.081,0,25896.8,23799.16,2025-02
ORD-WP6W0ADAJX,2025-02-25,CUST-0GH2WOKI,Enugu,Online,Accessories,6133.57,5,0.096,0,30667.85,27723.74,2025-02
ORD-I5PNA6E7UR,2025-02-25,CUST-ME2A3U60,Lagos,Online,Home,19868.86,3,0.05,0,59606.58,56626.25,2025-02
ORD-DGSFAMVML9,2025-02-25,CUST-41DLBVEV,Lagos,Store,Accessories,10449.8,6,0.181,0,62698.8,51350.32,2025-02
ORD-VKNGUEX3TT,2025-02-25,CUST-BKKC7FQ6,Lagos,Store,Electronics,89443.56,3,0.037,0,268330.68,258402.44,2025-02
ORD-AUKB1L0YXN,2025-02-25,CUST-RHALR8TF,Enugu,Store,Fashion,9506.32,6,0.12,0,57037.92,50193.37,2025-02
ORD-EV4MEA8ZLD,2025-02-25,CUST-N1ZED2P0,Rivers,Store,Electronics,84493.56,3,0.354,0,253480.68,163748.52,2025-02
ORD-O47CU8OSWE,2025-02-25,CUST-JFPQXN00,Oyo,Online,Home,23959.93,3,0.147,0,71879.79,61313.46,2025-02
ORD-PJ3P4NOL95,2025-02-25,CUST-YVL6P08W,Oyo,Online,Groceries,5638.01,4,0.118,0,22552.04,19890.9,2025-02
ORD-WQT831X8MY,2025-02-25,CUST-9XP6EHL8,Lagos,Store,Electronics,141959.05,6,0.133,0,851754.3,738470.98,2025-02
ORD-0CMDFGK6K6,2025-02-25,CUST-CY4VJZTS,Abuja,Store,Accessories,2250.0,2,0.525,0,4500.0,2137.5,2025-02
ORD-2NQWBF5M4A,2025-02-25,CUST-1FXXKUIK,Kano,Online,Home,14505.11,2,0.06,0,29010.22,27269.61,2025-02
ORD-H9L72UKM7L,2025-02-25,CUST-NPAC9HKV,Rivers,Store,Fashion,11112.3,2,0.13,0,22224.6,19335.4,2025-02
ORD-9VNMET1LTF,2025-02-25,CUST-9BNUU01C,Rivers,Online,Electronics,65757.28,2,0.042,0,131514.56,125990.95,2025-02
ORD-EPVJLO5IRU,2025-02-25,CUST-EWIRWBIU,Enugu,Online,Electronics,51075.0,3,0.024,0,153225.0,149547.6,2025-02
ORD-009D9JG1GM,2025-02-25,CUST-N0HGKB8V,Rivers,Partner,Electronics,56920.42,6,0.066,0,341522.52,318982.03,2025-02
ORD-HEKMO1HVPW,2025-02-25,CUST-DPBB61SF,Lagos,Partner,Electronics,104277.55,3,0.487,0,312832.65,160483.15,2025-02
ORD-YZOPA6L8BQ,2025-02-25,CUST-OOVCAHBM,Oyo,Online,Accessories,11811.48,4,0.127,0,47245.92,41245.69,2025-02
ORD-XD33STO8VY,2025-02-25,CUST-33PU2P8K,Rivers,Online,Groceries,2533.59,3,0.092,0,7600.77,6901.5,2025-02
ORD-6KW8M4J225,2025-02-25,CUST-DPKAG9WH,Lagos,Store,Electronics,67229.81,2,0.221,0,134459.62,104744.04,2025-02
ORD-AQ6AMBQQIN,2025-02-25,CUST-U1UOPLO0,Enugu,Online,Accessories,11900.97,6,0.156,0,71405.82,60266.51,2025-02
ORD-VPUX3RS2WE,2025-02-25,CUST-PXYYW10T,Kano,Online,Electronics,114800.5,4,0.337,0,459202.0,304450.93,2025-02
ORD-258P5RV5V8,2025-02-25,CUST-4G19G4RJ,Enugu,Online,Home,17452.97,2,0.119,1,34905.94,30752.13,2025-02
ORD-XY6MC3R1OW,2025-02-25,CUST-L6BNFHQQ,Kano,Online,Groceries,4205.03,7,0.599,0,29435.21,11803.52,2025-02
ORD-OPMHTEW0VG,2025-02-25,CUST-74E5G8US,Lagos,Store,Accessories,8510.66,1,0.129,0,8510.66,7412.78,2025-02
